appid,Genre
369816,Casual
369816,Simulation
369817,Casual
369817,Simulation
369818,Casual
369818,Simulation
369819,Casual
369819,Simulation
369820,Casual
369820,Simulation
369821,Casual
369821,Simulation
369822,Casual
369822,Simulation
369823,Casual
369823,Simulation
369824,Casual
369824,Simulation
369825,Casual
369825,Simulation
369826,Casual
369826,Simulation
369827,Casual
369827,Simulation
369828,Casual
369828,Simulation
369829,Casual
369829,Simulation
369860,Action
369860,Casual
369860,Indie
369890,Action
369890,Adventure
369890,Indie
369890,RPG
369910,Indie
369920,Indie
369930,Indie
369940,Indie
369950,Indie
369960,Indie
369970,Indie
369980,Indie
369990,Indie
369990,Strategy
370001,RPG
370002,RPG
370003,RPG
370020,Action
370020,Indie
370020,RPG
370020,Strategy
370040,Indie
370040,RPG
370040,Strategy
370050,Casual
370050,Indie
370050,Strategy
370070,Adventure
370070,Indie
370070,Strategy
370080,Casual
370080,Indie
370080,Strategy
370090,Sports
370100,Action
370100,Adventure
370100,Indie
370100,"Massively Multiplayer"
370110,Indie
370140,Casual
370140,"Early Access"
370140,Indie
370150,Casual
370150,Indie
370160,Indie
370160,Strategy
370170,Casual
370170,Indie
370190,Action
370190,Casual
370190,Indie
370200,Casual
370200,Indie
370220,Action
370220,Adventure
370220,Indie
370230,Action
370230,Casual
370230,Indie
370240,Sports
370250,Action
370261,Action
370262,Action
370263,Action
370270,Action
370270,Adventure
370280,Adventure
370280,Casual
370280,Indie
370300,Adventure
370300,Indie
370300,RPG
370310,Action
370310,Adventure
370310,Casual
370310,Indie
370340,Action
370340,Indie
370341,Action
370341,Indie
370360,Indie
370360,Simulation
370370,Indie
370370,Simulation
370370,Sports
370390,Action
370390,Adventure
370390,"Early Access"
370390,Indie
370390,RPG
370400,Action
370400,Casual
370400,Indie
370401,Action
370401,Casual
370401,Indie
370402,Action
370402,Casual
370402,Indie
370430,Action
370430,Indie
370460,Action
370480,Action
370480,Indie
370490,Action
370490,Indie
370500,Action
370500,Indie
370510,Action
370510,Casual
370510,Indie
370510,Simulation
370510,Strategy
370520,Action
370520,Casual
370520,Indie
370520,Racing
370520,Simulation
370520,Sports
370530,Adventure
370530,Indie
370530,RPG
370540,Simulation
370540,Strategy
370550,Action
370550,Adventure
370550,Casual
370550,Indie
370560,Casual
370560,Simulation
370570,Casual
370570,Indie
370580,Adventure
370580,Casual
370580,Indie
370590,Action
370590,Casual
370590,Indie
370600,Casual
370600,Racing
370600,Sports
370640,Adventure
370640,Casual
370640,Indie
370640,RPG
370650,Action
370650,Indie
370650,Strategy
370700,Adventure
370700,Casual
370700,Indie
370700,RPG
370710,Adventure
370710,Casual
370710,Indie
370710,RPG
370720,Action
370720,"Free to Play"
370730,Strategy
370750,"Early Access"
370750,Indie
370750,RPG
370750,Strategy
370770,Action
370770,"Early Access"
370770,Indie
370780,Adventure
370780,Casual
370780,Indie
370780,RPG
370810,Action
370810,Indie
370810,Simulation
370810,Strategy
370880,Adventure
370880,Casual
370880,Indie
370880,RPG
370880,Simulation
370900,RPG
370910,Adventure
370910,Indie
370920,Action
370920,Indie
370940,Action
370940,Indie
370960,Simulation
370970,Action
370970,Casual
370970,Indie
371000,Casual
371000,Indie
371010,Indie
371010,Strategy
371040,Adventure
371040,Indie
371070,Action
371070,Racing
371100,Action
371100,Adventure
371100,Indie
371100,RPG
371100,Simulation
371100,Strategy
371110,Adventure
371110,Casual
371110,Indie
371110,RPG
371120,Adventure
371120,Indie
371130,Adventure
371130,Indie
371180,Action
371190,Simulation
371190,Strategy
371200,"Early Access"
371200,Indie
371200,RPG
371200,Simulation
371200,Strategy
371210,Action
371210,Adventure
371210,Indie
371220,Adventure
371220,Indie
371220,RPG
371280,Indie
371300,Adventure
371300,Indie
371310,"Free to Play"
371310,"Massively Multiplayer"
371310,RPG
371320,Adventure
371320,Indie
371320,RPG
371330,Casual
371330,Indie
371350,Action
371350,Adventure
371350,Indie
371350,RPG
371350,Simulation
371350,Strategy
371360,Indie
371360,RPG
371360,Strategy
371370,RPG
371380,Action
371380,"Early Access"
371380,Indie
371390,Action
371390,Indie
371400,Action
371400,Indie
371400,Simulation
371410,Action
371410,Indie
371420,Indie
371420,Racing
371420,Simulation
371420,Sports
371430,Action
371430,Indie
371430,RPG
371430,Strategy
371440,Adventure
371450,Casual
371450,Indie
371460,Casual
371460,Strategy
371470,Simulation
371471,Simulation
371472,Simulation
371473,Simulation
371490,Simulation
371491,Simulation
371492,Simulation
371493,Simulation
371500,Action
371500,Casual
371500,Indie
371510,Action
371510,Indie
371520,"Early Access"
371520,Indie
371520,Simulation
371520,Strategy
371530,Action
371530,Indie
371530,RPG
371550,Action
371550,Adventure
371550,Indie
371570,Action
371570,Adventure
371570,Casual
371570,Indie
371570,RPG
371620,Action
371620,Indie
371620,Strategy
371650,Adventure
371650,Indie
371660,Action
371660,Adventure
371670,Adventure
371670,Indie
371670,Simulation
371690,Action
371690,Casual
371690,Indie
371690,RPG
371710,Casual
371710,Indie
371710,Simulation
371710,Strategy
371740,Action
371740,Adventure
371740,"Free to Play"
371740,"Massively Multiplayer"
371740,RPG
371790,Adventure
371790,Indie
371790,Strategy
371800,Adventure
371800,Indie
371810,Adventure
371810,Indie
371850,Casual
371850,Simulation
371850,Sports
371850,Strategy
371870,Adventure
371870,Indie
371880,Action
371880,Casual
371880,Indie
371890,Action
371890,Indie
371900,Adventure
371900,Indie
371960,Action
371960,Adventure
371960,Casual
371960,"Free to Play"
371960,"Massively Multiplayer"
371960,RPG
371970,Action
371970,Adventure
371970,Indie
371970,RPG
372000,"Massively Multiplayer"
372000,RPG
372020,Indie
372020,RPG
372020,Strategy
372030,Action
372030,Indie
372060,Utilities
372070,Action
372070,Adventure
372070,Indie
372070,RPG
372100,Adventure
372100,Indie
372100,RPG
372140,Adventure
372140,Casual
372140,Indie
372150,Action
372150,Adventure
372150,Indie
372160,Simulation
372160,Strategy
372170,Action
372170,Indie
372180,Strategy
372190,"Free to Play"
372200,Adventure
372200,Casual
372200,Indie
372200,RPG
372210,Action
372210,Casual
372210,Indie
372250,Action
372250,Adventure
372250,Indie
372260,Adventure
372260,Casual
372270,Adventure
372270,Casual
372270,Indie
372270,RPG
372280,Adventure
372280,Casual
372280,Indie
372280,RPG
372300,Adventure
372300,Indie
372301,Adventure
372301,Indie
372310,Adventure
372310,Indie
372340,Action
372340,Adventure
372340,"Early Access"
372340,Indie
372340,RPG
372360,RPG
372380,Action
372380,"Early Access"
372380,Indie
372390,"Audio Production"
372390,"Software Training"
372390,Utilities
372390,"Video Production"
372400,Action
372400,"Free to Play"
372410,Indie
372410,RPG
372410,Strategy
372430,Casual
372430,Indie
372430,Strategy
372440,Casual
372440,"Free to Play"
372470,Action
372470,"Free to Play"
372480,RPG
372480,Simulation
372500,Action
372500,Adventure
372500,Indie
372500,RPG
372510,Adventure
372510,Casual
372510,Indie
372511,Adventure
372511,Casual
372511,Indie
372512,Adventure
372512,Casual
372512,Indie
372520,Adventure
372520,Indie
372540,Action
372540,"Free to Play"
372550,Indie
372550,RPG
372560,Adventure
372570,Adventure
372580,Action
372580,Adventure
372580,Indie
372590,"Animation & Modeling"
372590,"Design & Illustration"
372660,Indie
372670,RPG
372690,Casual
372690,Indie
372700,RPG
372710,"Design & Illustration"
372710,Utilities
372720,Indie
372730,Action
372730,Adventure
372730,Indie
372740,Action
372740,Adventure
372740,"Early Access"
372740,Indie
372770,Action
372770,Indie
372770,RPG
372780,Adventure
372780,Indie
372800,Adventure
372800,"Early Access"
372800,"Free to Play"
372800,Indie
372800,"Massively Multiplayer"
372800,RPG
372810,Adventure
372810,Casual
372810,Indie
372820,Action
372820,"Early Access"
372820,"Free to Play"
372820,Indie
372830,Action
372830,Adventure
372830,Indie
372860,Adventure
372860,Indie
372860,Strategy
372870,Simulation
372890,Adventure
372890,Casual
372910,Adventure
372910,"Free to Play"
372910,"Massively Multiplayer"
372910,RPG
372930,Adventure
372930,Casual
372940,Adventure
372940,Casual
372950,Indie
372950,Simulation
372960,Action
372960,Casual
372960,Indie
372970,Action
372970,"Early Access"
373000,Education
373080,Adventure
373080,"Early Access"
373080,"Massively Multiplayer"
373090,Action
373090,Indie
373110,Action
373110,Adventure
373110,Casual
373110,Indie
373110,Simulation
373120,Action
373120,Adventure
373120,Casual
373120,"Early Access"
373120,Indie
373140,Adventure
373140,Casual
373140,Indie
373150,Simulation
373150,Strategy
373160,Simulation
373160,Strategy
373170,Action
373170,Casual
373170,"Free to Play"
373170,"Massively Multiplayer"
373170,Sports
373170,Strategy
373171,Action
373171,Casual
373171,"Free to Play"
373171,"Massively Multiplayer"
373171,Sports
373171,Strategy
373180,Action
373190,Adventure
373190,Indie
373200,Racing
373200,Simulation
373200,Sports
373220,Indie
373240,Adventure
373250,Simulation
373250,Strategy
373290,Action
373290,Indie
373290,RPG
373330,Adventure
373330,"Free to Play"
373340,RPG
373350,Adventure
373350,Casual
373350,Indie
373360,Action
373360,Adventure
373360,Indie
373370,Simulation
373370,Strategy
373380,Simulation
373380,Strategy
373390,Adventure
373390,RPG
373390,Strategy
373400,Simulation
373400,Strategy
373410,"Early Access"
373410,Indie
373410,Simulation
373410,Strategy
373420,Adventure
373420,Indie
373420,RPG
373420,Strategy
373440,RPG
373450,Indie
373450,Strategy
373460,Action
373460,Casual
373470,Action
373470,"Early Access"
373470,Indie
373470,RPG
373480,Action
373480,Indie
373560,Adventure
373560,Casual
373560,Indie
373600,Action
373600,Indie
373610,Action
373610,Indie
373620,Action
373620,Indie
373630,Action
373630,Indie
373670,Action
373670,Casual
373670,Indie
373680,"Free to Play"
373680,"Massively Multiplayer"
373680,RPG
373690,Indie
373700,"Free to Play"
373700,"Massively Multiplayer"
373700,RPG
373720,"Free to Play"
373720,Indie
373720,"Massively Multiplayer"
373720,RPG
373730,Indie
373730,Strategy
373740,RPG
373750,Action
373750,"Early Access"
373750,Indie
373750,RPG
373750,Simulation
373770,Indie
373770,RPG
373780,Action
373780,Adventure
373780,Indie
373780,RPG
373800,Casual
373800,Simulation
373800,Sports
373810,Casual
373810,Simulation
373810,Sports
373820,Casual
373820,Simulation
373820,Sports
373860,Adventure
373860,Casual
373870,Adventure
373870,Casual
373880,Action
373880,Indie
373890,"Web Publishing"
373920,Action
373920,Adventure
373940,RPG
373940,Simulation
373940,Strategy
373950,"Free to Play"
373950,RPG
373951,"Free to Play"
373951,RPG
373960,Casual
373960,Indie
373970,Casual
373970,Indie
373980,Indie
373980,RPG
373980,Simulation
373980,Strategy
373990,Adventure
373990,Indie
374010,Adventure
374040,Action
374040,Adventure
374040,"Early Access"
374040,RPG
374050,Action
374050,Casual
374050,Indie
374050,Strategy
374060,Action
374060,Adventure
374060,Indie
374080,Simulation
374090,Action
374090,Simulation
374090,Sports
374100,Indie
374120,"Early Access"
374120,Indie
374120,Simulation
374130,Casual
374130,Indie
374140,Action
374140,Adventure
374140,Indie
374140,Simulation
374140,Strategy
374150,"Early Access"
374150,Indie
374150,Simulation
374150,Strategy
374160,Action
374160,Indie
374160,RPG
374170,Action
374170,Casual
374170,"Early Access"
374170,Indie
374180,Indie
374180,Strategy
374210,Indie
374210,Strategy
374230,Action
374230,Casual
374230,Indie
374240,Action
374240,Adventure
374240,Indie
374240,RPG
374250,Action
374250,Casual
374250,Indie
374250,Simulation
374260,Action
374260,Adventure
374260,Indie
374300,Action
374300,RPG
374301,Action
374301,RPG
374320,Action
374360,Action
374360,Adventure
374380,Simulation
374380,Strategy
374390,Action
374390,Indie
374390,Simulation
374390,Strategy
374400,Utilities
374410,Casual
374410,Indie
374410,Strategy
374420,Action
374420,Adventure
374420,Indie
374430,Action
374430,Casual
374430,"Free to Play"
374430,"Massively Multiplayer"
374430,Sports
374430,Strategy
374450,Strategy
374500,Indie
374500,RPG
374500,Strategy
374510,Adventure
374510,Indie
374530,Indie
374540,Adventure
374540,Casual
374540,Indie
374540,Simulation
374620,Adventure
374620,Indie
374620,Simulation
374630,Action
374630,Indie
374640,Indie
374640,Simulation
374640,Strategy
374660,Action
374660,Adventure
374660,Indie
374660,RPG
374660,Simulation
374660,Strategy
374670,Action
374670,"Early Access"
374670,"Free to Play"
374670,Indie
374680,Action
374680,Casual
374680,Indie
374690,"Animation & Modeling"
374690,Utilities
374750,Adventure
374750,Casual
374750,Indie
374780,Action
374780,Casual
374780,Indie
374780,Racing
374800,Racing
374800,Simulation
374800,Sports
374810,Racing
374810,Simulation
374810,Sports
374820,Action
374830,Indie
374830,Strategy
374840,Casual
374850,Simulation
374851,Simulation
374880,Adventure
374890,Adventure
374890,Indie
374890,Strategy
374900,Adventure
374950,Adventure
374950,Indie
374970,Casual
374970,Indie
374970,Simulation
374970,Sports
374990,Action
375000,Action
375000,Indie
375000,RPG
375010,Casual
375010,Indie
375020,Adventure
375020,Casual
375020,Indie
375030,Action
375030,Indie
375040,Action
375040,Casual
375040,Indie
375040,Simulation
375090,Action
375090,Adventure
375090,Indie
375120,Action
375120,Indie
375130,Indie
375130,RPG
375140,Indie
375140,RPG
375160,Indie
375170,Action
375170,Casual
375170,Indie
375180,Indie
375180,Simulation
375190,Action
375190,Adventure
375190,Casual
375190,Indie
375190,Racing
375200,Casual
375200,Indie
375210,Indie
375210,Simulation
375220,Casual
375220,"Free to Play"
375230,Action
375230,"Early Access"
375230,"Massively Multiplayer"
375250,Casual
375250,Indie
375250,RPG
375250,Simulation
375250,Strategy
375290,Action
375290,Indie
375310,Action
375310,Casual
375310,Indie
375310,Strategy
375320,Adventure
375320,Indie
375330,Action
375330,Indie
375340,Casual
375340,Indie
375400,Indie
375400,RPG
375400,Strategy
375420,Indie
375430,Adventure
375430,Indie
375430,RPG
375460,Adventure
375460,Casual
375460,Indie
375460,RPG
375460,Simulation
375460,Strategy
375480,Action
375480,Adventure
375480,"Early Access"
375480,Indie
375480,RPG
375510,Adventure
375510,"Early Access"
375510,Indie
375510,RPG
375520,Action
375520,Indie
375530,"Early Access"
375530,Indie
375530,Simulation
375530,Sports
375530,Strategy
375550,Action
375550,Casual
375550,"Early Access"
375550,Indie
375550,RPG
375560,Action
375560,Casual
375560,Indie
375560,RPG
375580,Adventure
375580,Casual
375580,"Early Access"
375580,Indie
375580,RPG
375590,"Free to Play"
375590,Indie
375590,Strategy
375600,Action
375600,Indie
375610,"Free to Play"
375610,Indie
375610,Strategy
375620,Action
375620,Adventure
375620,Indie
375620,Strategy
375710,Adventure
375710,Indie
375720,Action
375720,Adventure
375720,Indie
375740,Action
375740,Casual
375740,Indie
375740,Sports
375740,Strategy
375760,Indie
375760,Simulation
375760,Strategy
375770,Adventure
375790,Action
375790,Casual
375790,Indie
375800,Action
375800,Casual
375800,Indie
375810,Action
375810,Adventure
375810,Indie
375810,RPG
375820,Casual
375820,Indie
375840,"Audio Production"
375850,Action
375850,Casual
375850,Indie
375850,Strategy
375860,Indie
375860,Simulation
375870,"Early Access"
375870,Indie
375890,Sports
375890,Strategy
375900,"Massively Multiplayer"
375900,Racing
375910,Simulation
375910,Strategy
375930,Action
375930,Adventure
375930,Casual
375930,Indie
375930,Strategy
375950,Casual
375950,"Free to Play"
375950,Indie
375950,Simulation
375960,Sports
375980,Action
375980,Adventure
375980,Casual
375980,RPG
376110,Adventure
376110,Indie
376120,Action
376120,Adventure
376120,Casual
376120,Indie
376120,"Massively Multiplayer"
376120,Racing
376120,RPG
376120,Simulation
376120,Sports
376120,Strategy
376130,Action
376130,Indie
376140,"Free to Play"
376140,Indie
376140,"Massively Multiplayer"
376140,Strategy
376150,"Early Access"
376150,Simulation
376150,Strategy
376160,Action
376160,Adventure
376160,Indie
376190,Indie
376190,RPG
376190,Strategy
376200,Indie
376200,Strategy
376210,Action
376210,Adventure
376210,"Early Access"
376210,Indie
376210,"Massively Multiplayer"
376210,Simulation
376230,Action
376230,Indie
376250,"Early Access"
376250,Indie
376250,Strategy
376280,Adventure
376280,Casual
376280,Indie
376300,Action
376310,"Early Access"
376310,Indie
376310,"Massively Multiplayer"
376310,RPG
376320,Action
376320,Indie
376320,Strategy
376350,Action
376350,Casual
376360,"Free to Play"
376360,Racing
376360,Simulation
376360,Sports
376370,Action
376370,Indie
376370,Strategy
376371,Action
